#x, y, z, milliseconds, timeInMilliseconds
407.85, 429.6, -55.65, 220, 221
406.35, 430.8, -56.1, 219, 219
406.95, 429.45, -55.95, 219, 218
405.9, 431.1, -54.9, 220, 220
406.5, 429.45, -55.5, 220, 220
405.75, 429.75, -56.7, 231, 232
407.85, 428.85, -54.9, 208, 207
406.35, 431.1, -55.35, 220, 220
406.05, 430.95, -55.2, 219, 219
406.05, 429.75, -55.2, 220, 220
407.55, 430.35, -56.4, 220, 220
405.6, 429.6, -55.65, 218, 218
407.1, 429.15, -57.3, 219, 219
407.1, 429.9, -54.6, 220, 220
405.75, 428.55, -56.25, 219, 219
408.15, 429.45, -55.95, 228, 231
408.15, 430.95, -56.25, 211, 207
406.5, 430.2, -53.55, 219, 220
406.5, 430.2, -55.2, 220, 220
405.3, 429.75, -55.5, 220, 220
407.1, 428.85, -55.35, 220, 220
407.25, 428.25, -54.75, 219, 219
406.5, 430.2, -55.5, 221, 221
407.85, 428.4, -55.65, 218, 218
406.65, 429.9, -54.6, 220, 220
406.35, 429.15, -56.4, 228, 229
407.85, 429.9, -55.65, 211, 210
406.05, 430.2, -54.75, 219, 219
407.85, 429.6, -55.65, 220, 220
407.25, 429, -55.5, 220, 220
407.85, 429.6, -54.15, 220, 220
408.15, 429, -55.95, 219, 219
406.95, 429, -56.25, 219, 219
406.65, 429.15, -54.6, 220, 220
407.1, 427.95, -55.35, 220, 220
407.85, 429.6, -54.9, 230, 232
406.65, 431.1, -55.35, 208, 207
404.55, 429, -55.5, 220, 220
406.35, 429.6, -55.65, 219, 219
407.7, 429.45, -55.5, 220, 220
407.85, 429.9, -55.35, 220, 221
407.25, 429.45, -54.75, 218, 217
406.65, 429.15, -56.1, 220, 220
406.05, 429.75, -55.95, 220, 220
405.3, 430.2, -56.25, 220, 219
408.3, 429.15, -55.35, 228, 230
407.55, 430.35, -56.85, 211, 209
405.75, 430.2, -55.5, 220, 219
406.65, 431.1, -54.6, 220, 221
406.05, 427.8, -56.25, 219, 219
405.15, 429.9, -56.4, 220, 220
407.1, 428.85, -54.6, 218, 219
405.3, 430.5, -58.2, 220, 220
406.05, 429.75, -55.5, 219, 219
406.95, 429, -54, 220, 220
408.45, 430.95, -55.5, 228, 229
407.7, 429.75, -55.95, 210, 209
408.75, 428.4, -55.35, 219, 220
407.7, 429.45, -54.75, 220, 220
406.65, 429.9, -55.65, 220, 219
405.9, 428.85, -55.35, 220, 221
406.5, 428.25, -56.25, 219, 218
406.5, 429.45, -54.75, 219, 219
406.35, 427.95, -54.9, 219, 220
407.55, 428.85, -56.4, 220, 220
406.65, 427.65, -54.9, 231, 232
405.75, 429.75, -55.5, 208, 207
407.85, 429.9, -56.4, 220, 220
407.1, 428.85, -55.35, 219, 219
406.65, 427.95, -54.9, 220, 220
407.7, 430.95, -55.5, 220, 220
407.25, 430.95, -55.2, 219, 219
406.05, 429.45, -54.3, 219, 220
408.3, 429.15, -55.35, 220, 220
406.05, 429.45, -55.2, 220, 219
406.35, 428.4, -56.1, 228, 231
407.55, 427.95, -54.6, 211, 208
406.05, 430.5, -55.2, 219, 219
406.95, 429.75, -55.2, 220, 220
407.55, 429.6, -55.65, 220, 220
407.25, 430.5, -54.75, 220, 220
406.95, 429, -54.3, 218, 219
405.15, 430.8, -53.85, 220, 220
406.35, 429.6, -54.9, 220, 219
407.85, 429.15, -54.9, 219, 220
409.5, 430.35, -55.35, 229, 231
406.05, 430.95, -55.2, 210, 207
406.95, 429, -55.2, 219, 219
407.1, 429.15, -55.35, 220, 220
406.5, 430.95, -55.95, 220, 220
406.95, 429.75, -55.2, 220, 220
407.25, 429.45, -55.5, 219, 218
407.25, 429, -55.5, 219, 220
407.55, 431.1, -56.1, 220, 220
405.3, 430.2, -53.55, 220, 220
407.25, 429.75, -55.2, 228, 228
407.55, 430.35, -53.85, 211, 211
406.65, 428.4, -55.35, 220, 220
407.85, 429.6, -55.65, 219, 219
406.5, 429.45, -54.3, 220, 220
405.9, 429.6, -55.65, 220, 220
407.85, 429.6, -56.4, 218, 218
407.85, 429.9, -54.9, 220, 220
407.1, 428.85, -55.65, 219, 219
405.6, 428.85, -55.65, 220, 219
408.15, 430.5, -54.3, 229, 230
405.9, 429.15, -54.15, 214, 213
406.65, 429.15, -55.35, 215, 215
408.3, 429.9, -54.6, 219, 220
407.25, 429.45, -56.7, 220, 220
406.5, 428.25, -54.75, 220, 220
407.7, 429, -55.5, 219, 219
405.75, 430.95, -53.55, 220, 219
408.15, 429.45, -55.5, 219, 219
406.95, 428.55, -54.75, 220, 220
406.35, 429.9, -54.6, 228, 228
407.55, 429.9, -54.15, 211, 210
406.95, 429.75, -54.75, 219, 220
406.65, 428.85, -54.15, 220, 220
406.5, 428.25, -54.3, 220, 220
406.05, 429, -55.5, 219, 220
407.1, 428.4, -56.85, 219, 218
405.3, 430.2, -54.75, 220, 220
408.15, 430.2, -54.3, 219, 220
408.15, 430.2, -55.2, 220, 220
406.35, 428.85, -56.1, 229, 230
406.65, 431.1, -56.4, 209, 208
406.5, 430.5, -54.3, 220, 221
406.95, 428.25, -56.25, 219, 218
406.5, 430.95, -54.3, 220, 220
408.15, 430.2, -55.2, 220, 220
405.9, 429.9, -54.6, 219, 219
406.65, 429.6, -56.1, 219, 220
406.95, 429.45, -55.2, 219, 219
406.35, 429.6, -54.6, 220, 220
407.85, 429.6, -55.65, 220, 221
407.1, 429.9, -54.9, 223, 222
405.6, 427.65, -55.65, 215, 215
405.9, 429.9, -54.6, 220, 220
406.65, 429.15, -56.1, 220, 220
406.95, 428.55, -54, 220, 220
407.85, 429.15, -54.9, 219, 219
406.65, 429.15, -56.4, 220, 220
407.7, 428.55, -54, 219, 218
407.25, 428.55, -55.2, 220, 220
406.65, 428.85, -55.35, 229, 231
408.75, 430.35, -54.6, 209, 207
405.75, 429.45, -54.3, 219, 219
406.35, 430.8, -54.9, 220, 220
406.5, 428.25, -55.2, 219, 219
406.95, 429, -55.95, 220, 221
408.15, 430.2, -56.7, 220, 220
409.05, 428.4, -56.4, 218, 218
406.5, 428.55, -55.95, 220, 220
406.65, 429.6, -56.1, 220, 219
407.1, 428.85, -56.4, 220, 220
407.55, 428.4, -54.15, 219, 219
407.55, 428.4, -54.15, 220, 220
406.35, 429.6, -54.15, 219, 219
406.35, 429.6, -54.9, 219, 219
406.65, 429.9, -55.65, 220, 220
406.05, 429, -55.95, 219, 218
407.7, 429, -54.3, 220, 220
406.35, 430.35, -55.35, 220, 221
408.15, 428.25, -54.75, 219, 218
407.85, 429.9, -54.15, 231, 231
406.95, 428.25, -55.2, 210, 210
406.35, 429.9, -54.9, 218, 217
407.1, 429.15, -54.9, 219, 219
408.15, 428.55, -54.75, 220, 220
407.55, 428.85, -54.6, 220, 220
405.6, 429.9, -56.1, 219, 220
405.6, 429.9, -56.4, 219, 219
406.35, 429.15, -55.65, 219, 219
405.15, 429.15, -54.15, 220, 220
407.25, 429.45, -54.75, 229, 229
407.25, 428.55, -55.2, 210, 210
407.1, 430.8, -54.9, 220, 220
407.85, 429.15, -55.65, 220, 220
407.55, 431.55, -54.6, 219, 219
407.55, 429.15, -55.65, 220, 220
407.55, 431.1, -54.9, 220, 220
407.25, 429.75, -55.2, 217, 217
407.1, 429.6, -54.9, 220, 221
405.3, 429.45, -55.2, 219, 219
406.95, 429.75, -56.25, 220, 220
407.1, 429.15, -56.1, 219, 219
407.55, 427.95, -54.6, 220, 220
407.7, 429.45, -55.2, 219, 219
407.25, 428.25, -55.5, 220, 220
407.25, 429, -55.5, 220, 220
407.1, 429.15, -53.4, 219, 219
406.05, 429, -54.75, 219, 219
406.35, 429.6, -54.6, 221, 221
406.05, 429, -54.75, 218, 218
407.55, 428.4, -54.15, 227, 228
407.1, 428.85, -56.85, 214, 212
406.95, 429.75, -55.5, 218, 218
406.35, 429.9, -54.9, 220, 220
407.25, 430.2, -54, 220, 220
406.65, 428.4, -55.65, 220, 220
407.7, 429, -56.7, 219, 219
407.55, 429.9, -56.1, 220, 219
407.1, 429.9, -54.9, 219, 219
407.25, 429.75, -55.2, 219, 220
408.45, 430.2, -54.75, 229, 230
406.05, 429.45, -55.95, 209, 209
406.65, 429.15, -56.4, 220, 220
407.85, 427.2, -55.35, 220, 219
407.1, 429.9, -55.35, 219, 219
407.7, 428.55, -53.55, 220, 220
407.1, 429.9, -55.35, 221, 221
407.55, 429.6, -55.35, 218, 218
406.65, 429.6, -54.15, 219, 220
407.55, 430.35, -55.65, 220, 220
405.9, 429.6, -54.9, 220, 219
408.15, 429.75, -55.2, 219, 219
407.85, 429.6, -56.1, 220, 220
406.35, 429.6, -54.9, 219, 219
405.9, 430.8, -55.65, 220, 220
406.95, 428.55, -54.75, 220, 220
407.55, 428.4, -54.9, 219, 219
406.5, 429.45, -54.75, 219, 219
406.95, 427.8, -55.95, 220, 221
406.5, 428.55, -55.2, 219, 218
407.7, 430.2, -55.5, 228, 229
406.95, 428.55, -55.2, 211, 210
406.65, 429.6, -55.65, 219, 219
406.65, 429.6, -56.1, 219, 220
406.5, 429.45, -55.2, 220, 220
406.35, 429.15, -56.1, 220, 219
406.95, 428.25, -56.25, 220, 221
407.25, 431.7, -56.7, 219, 218
406.35, 429.9, -56.4, 220, 219
406.05, 429.45, -55.2, 220, 220
405.9, 429.15, -53.85, 228, 228
406.35, 429.6, -55.65, 210, 210
406.05, 430.2, -56.25, 220, 220
407.55, 428.85, -55.35, 220, 220
406.5, 428.55, -55.2, 219, 219
406.05, 430.5, -54.3, 220, 220
406.65, 429.15, -55.35, 221, 221
406.95, 428.55, -55.95, 218, 218
406.95, 429.75, -55.95, 220, 219
407.25, 429, -55.2, 220, 220
407.25, 429, -55.2, 220, 219
406.05, 427.8, -54.75, 219, 220
407.1, 429.9, -55.35, 220, 219
406.5, 429, -54.75, 219, 219
407.1, 429.15, -54.6, 220, 220
406.05, 428.55, -55.5, 220, 220
406.05, 427.8, -55.5, 219, 219
406.65, 430.35, -56.1, 220, 220
406.05, 430.95, -54, 220, 220
407.1, 431.1, -54.9, 219, 218
407.85, 429.6, -53.85, 228, 229
407.55, 429.15, -54.6, 213, 212
407.25, 429, -55.5, 218, 218
407.1, 429.15, -55.35, 219, 220
407.55, 428.85, -54.6, 220, 220
407.25, 429.45, -56.25, 220, 220
406.95, 428.25, -54.75, 219, 220
405.6, 429.6, -56.4, 220, 220
406.5, 430.2, -54.75, 219, 219
407.1, 430.35, -54.9, 219, 219
408.3, 429.9, -56.4, 228, 230
406.05, 429.75, -55.5, 211, 209
407.1, 429.9, -56.4, 219, 220
406.95, 429, -55.2, 220, 219
406.5, 427.5, -55.2, 219, 219
406.5, 428.55, -54.75, 220, 219
406.05, 430.2, -54.3, 221, 221
407.85, 429.6, -55.35, 218, 218
406.95, 430.2, -54, 219, 220
407.1, 429.15, -55.65, 220, 220
407.25, 429, -55.5, 220, 219
406.95, 427.5, -55.2, 219, 219
406.95, 428.55, -55.5, 220, 220
406.95, 430.5, -55.5, 220, 220
406.65, 429.9, -56.4, 220, 219
407.1, 428.85, -54.6, 220, 220
406.5, 429, -54.3, 219, 219
405.9, 428.4, -54.9, 219, 219
407.7, 428.55, -55.2, 220, 220
405.75, 429.45, -55.5, 219, 219
406.05, 429.45, -55.2, 229, 230
406.95, 427.8, -55.2, 212, 211
405, 427.8, -55.95, 218, 218
406.5, 429.75, -54.75, 220, 221
407.55, 429.9, -55.65, 219, 219
406.05, 429.75, -53.55, 220, 219
407.1, 427.95, -55.35, 219, 219
408.15, 429.45, -55.5, 222, 222
407.55, 429.15, -55.35, 218, 217
407.25, 430.95, -56.25, 220, 220
409.05, 428.85, -57.3, 227, 227
406.5, 429.45, -53.25, 212, 211
406.05, 431.25, -55.2, 220, 220
406.65, 431.1, -56.4, 220, 219
405.15, 429.6, -55.65, 219, 219
407.25, 428.55, -56.25, 220, 220
407.55, 428.85, -55.35, 221, 221
406.65, 428.85, -56.85, 218, 218
408.3, 429.9, -54.9, 219, 220
407.7, 428.55, -54.3, 220, 220
405.9, 429.6, -55.65, 219, 220
407.25, 429, -56.25, 220, 219
408.3, 429.15, -56.1, 221, 221
407.85, 429.15, -55.65, 218, 218
407.25, 429, -54.75, 219, 219
407.55, 429.6, -54.6, 220, 220
406.65, 429.15, -54.9, 219, 219
407.1, 427.65, -56.4, 219, 220
406.95, 430.95, -54.75, 220, 219
407.55, 429.15, -54.9, 219, 219
407.1, 428.4, -55.65, 229, 233
406.35, 428.4, -56.4, 212, 208
406.95, 431.25, -55.2, 218, 218
406.5, 429.45, -56.25, 220, 220
407.1, 429.15, -56.1, 220, 220
405.9, 428.85, -55.35, 219, 218
407.55, 430.8, -56.4, 221, 221
406.05, 428.55, -55.95, 220, 221
406.5, 429, -55.5, 217, 217
405.6, 429.6, -54.9, 219, 219
407.1, 429.15, -54.9, 228, 229
406.35, 429.9, -56.4, 213, 212
408.15, 429.75, -56.25, 218, 218
408.75, 430.8, -55.65, 220, 220
406.35, 428.85, -56.85, 219, 219
406.95, 429, -54, 220, 220
405.3, 430.2, -54.75, 221, 221
405.9, 429.9, -56.1, 218, 218
407.25, 429.45, -55.5, 220, 221
406.35, 428.4, -56.1, 220, 219
406.65, 428.4, -55.65, 219, 218
405.9, 429.9, -56.1, 221, 221
405.9, 429.6, -55.35, 220, 219
405.6, 431.1, -54.6, 218, 217
406.35, 428.85, -55.35, 220, 220
406.95, 429.75, -55.5, 220, 220
405.6, 428.4, -55.35, 221, 221
406.05, 429.45, -55.95, 218, 218
406.95, 429, -54.75, 219, 219
406.65, 429.15, -55.65, 219, 219
406.65, 429.9, -54.15, 229, 232
407.25, 430.2, -56.25, 212, 209
405.75, 429, -53.55, 218, 218
407.1, 429.15, -55.35, 220, 220
406.65, 429.9, -55.65, 220, 220
405.15, 430.35, -56.4, 219, 219
406.95, 430.5, -54.3, 221, 221
406.5, 428.55, -57.45, 220, 220
407.7, 431.7, -56.25, 217, 217
405.3, 428.55, -55.95, 220, 221
408.45, 429.75, -55.2, 227, 229
406.35, 429.6, -54.9, 213, 210
406.05, 429.45, -55.95, 220, 220
408.45, 429.75, -54.3, 218, 218
406.35, 431.1, -54.15, 219, 219
407.7, 428.55, -56.25, 220, 220
407.85, 429.6, -55.35, 221, 221
405.3, 428.55, -55.2, 218, 217
406.05, 429, -54.3, 220, 220
406.65, 429.15, -55.65, 220, 220
407.25, 429.45, -56.25, 219, 219
408.3, 428.4, -56.1, 221, 221
407.25, 429, -57, 220, 220
406.5, 430.5, -54.75, 218, 217
407.25, 428.55, -55.2, 220, 220
406.35, 429.9, -54.9, 220, 220
406.05, 429.45, -55.2, 221, 220
407.85, 430.8, -54.15, 218, 218
407.25, 429.45, -55.2, 220, 220
407.1, 428.85, -54.6, 219, 219
407.25, 429, -54, 223, 223
406.35, 427.95, -55.35, 218, 217
406.5, 429, -55.95, 218, 219
406.35, 430.35, -55.65, 220, 219
406.5, 430.5, -56.25, 221, 221
407.1, 428.85, -55.35, 219, 219
405.9, 428.85, -55.35, 221, 221
405.15, 429.6, -55.35, 220, 220
405.75, 429.75, -54.75, 218, 217
405.9, 428.4, -55.35, 219, 220
406.05, 430.2, -55.2, 228, 229
406.05, 429, -55.2, 213, 211
405.75, 429.75, -55.2, 218, 218
407.25, 429, -54, 220, 220
407.7, 429.75, -53.55, 219, 219
406.35, 428.85, -54.6, 220, 220
408.75, 429.9, -54.9, 221, 220
407.55, 429.15, -55.35, 219, 219
405.75, 429, -55.95, 220, 220
407.1, 429.15, -54.9, 220, 220
405.9, 428.85, -53.85, 219, 219
406.95, 428.55, -54.3, 221, 221
406.95, 429.45, -56.25, 220, 220
406.35, 429.9, -54.6, 218, 218
406.95, 430.5, -56.25, 220, 220
406.65, 429.6, -55.65, 219, 219
408.3, 428.85, -55.65, 221, 221
406.5, 429.45, -55.5, 218, 218
408.15, 429, -55.2, 220, 220
406.95, 429.45, -54.75, 219, 218
407.1, 429.9, -54.15, 229, 233
406.95, 428.55, -54.75, 212, 208
408.15, 428.25, -55.2, 218, 218
405.6, 429.9, -55.35, 220, 220
407.55, 427.95, -55.35, 220, 220
407.55, 429.9, -54.6, 219, 218
406.65, 429.9, -54.9, 221, 221
408.15, 429, -55.2, 221, 221
407.25, 429.45, -55.5, 217, 217
408.15, 429.75, -55.5, 220, 220
406.35, 430.35, -56.85, 227, 228
406.65, 429.15, -54.6, 213, 213
406.5, 429.45, -55.2, 217, 218
406.5, 430.5, -55.2, 220, 220
406.65, 430.8, -56.4, 219, 219
406.35, 430.35, -54.15, 220, 220
407.7, 429.75, -55.95, 220, 220
405.6, 429.9, -55.65, 218, 219
406.35, 429.6, -54.15, 220, 220
406.5, 429.75, -55.5, 220, 220
406.5, 428.25, -55.2, 219, 219
408.15, 429.45, -54.75, 220, 220
408.45, 429.45, -55.5, 220, 220
407.25, 429.75, -55.5, 218, 218
406.65, 429.15, -55.35, 220, 220
405.75, 429.75, -56.25, 219, 219
405.9, 429.6, -54.9, 220, 220
405.3, 429.75, -56.25, 218, 218
405.6, 429.15, -56.1, 220, 221
407.1, 428.4, -55.65, 219, 219
406.95, 427.8, -55.5, 228, 230
407.55, 430.35, -55.65, 212, 210
406.65, 428.85, -54.6, 219, 219
407.85, 429.9, -54.6, 220, 220
407.85, 429.6, -54.9, 219, 219
406.5, 430.2, -54.75, 219, 219
406.65, 430.35, -56.4, 221, 221
407.25, 429, -54.75, 220, 220
406.35, 430.35, -54.6, 218, 218
405.9, 428.85, -54.9, 219, 219
406.05, 430.5, -55.5, 228, 229
407.7, 428.55, -55.5, 212, 211
407.55, 429.15, -54.9, 219, 219
407.55, 430.35, -54.6, 219, 220
404.1, 429, -55.2, 219, 219
405.75, 430.2, -56.7, 220, 220
406.65, 428.85, -54.15, 221, 220
407.1, 429.9, -54.9, 218, 218
408.3, 430.35, -55.65, 220, 220
407.1, 429.15, -56.1, 220, 219
406.95, 428.55, -55.95, 219, 219
406.95, 429, -55.5, 221, 221
407.1, 429.15, -56.1, 220, 220
407.7, 428.25, -56.7, 218, 217
406.95, 430.5, -54.75, 220, 220
407.1, 430.35, -55.65, 220, 220
405.75, 429, -55.5, 221, 221
405.9, 428.4, -54.9, 219, 219
407.25, 428.25, -53.55, 220, 219
404.4, 430.35, -55.65, 219, 219
406.35, 429.6, -56.1, 228, 231
407.7, 429, -55.2, 212, 209
406.5, 430.2, -54.75, 218, 218
406.35, 427.2, -54.9, 220, 220
408.15, 429, -55.2, 220, 220
407.55, 429.6, -54.9, 220, 219
407.1, 429.15, -54.15, 221, 221
406.95, 429.45, -55.2, 220, 220
408.15, 428.55, -56.7, 218, 218
406.35, 427.95, -54.6, 219, 219
407.1, 429.9, -56.85, 224, 225
407.7, 430.5, -56.25, 216, 215
406.05, 429.45, -55.2, 218, 218
407.7, 430.2, -54.75, 220, 221
405, 428.25, -55.95, 219, 219
407.55, 427.65, -55.65, 219, 220
408.75, 429.6, -56.1, 221, 221
406.95, 428.55, -54.3, 218, 218
405, 429, -54.75, 220, 220
405.9, 428.85, -55.65, 220, 220
406.5, 430.5, -55.2, 219, 218
407.25, 428.25, -54.3, 221, 221
406.35, 428.85, -55.65, 220, 220
405.75, 429.75, -54.75, 218, 217
408.45, 428.55, -54.3, 219, 220
406.5, 427.8, -56.7, 220, 219
405.9, 429.15, -54.6, 221, 221
405, 430.95, -55.2, 218, 219
407.55, 429.9, -56.4, 221, 221
407.1, 430.35, -54.9, 218, 217
406.35, 429.6, -54.15, 228, 231
407.85, 428.4, -56.1, 212, 209
407.1, 430.35, -54.9, 219, 219
407.1, 430.35, -55.65, 219, 220
407.85, 431.1, -55.35, 220, 220
406.35, 428.85, -54.9, 219, 219
407.1, 427.95, -55.35, 221, 221
406.05, 429.75, -56.25, 220, 219
406.35, 429.9, -53.85, 218, 218
406.35, 429.6, -54.15, 220, 220
407.7, 429.45, -55.2, 227, 230
407.1, 427.95, -55.35, 215, 212
405.9, 430.35, -55.35, 217, 217
405.9, 428.4, -55.35, 220, 220
406.35, 429.15, -55.65, 219, 219
405.9, 429.15, -55.35, 220, 220
407.55, 429.6, -54.9, 221, 221
405.75, 428.25, -55.2, 218, 218
406.35, 428.4, -53.85, 220, 220
406.65, 429.15, -55.35, 220, 220
407.1, 430.35, -55.65, 219, 219
405.6, 429.6, -54.9, 221, 221
407.55, 429.6, -54.15, 220, 221
406.65, 429.15, -55.65, 218, 218
406.65, 430.35, -54.6, 219, 219
405.15, 427.2, -55.35, 220, 220
407.25, 429.75, -55.95, 220, 220
405.6, 428.4, -55.65, 219, 218
406.05, 430.2, -55.5, 220, 220
406.95, 429.75, -55.2, 219, 219
406.95, 428.55, -53.55, 227, 228
406.5, 428.25, -55.2, 213, 211
405.9, 429.15, -56.4, 219, 219
406.35, 430.35, -55.65, 220, 219
405.9, 429.15, -55.65, 220, 220
406.95, 429, -55.5, 219, 219
406.65, 429.6, -55.35, 220, 221
407.1, 429.15, -55.65, 220, 220
406.35, 428.4, -55.35, 218, 218
405.75, 429, -54, 219, 220
408.75, 429.6, -55.35, 230, 230
406.5, 428.55, -53.55, 210, 209
406.95, 428.25, -54, 221, 221
406.95, 430.2, -53.55, 217, 217
405.75, 430.2, -55.2, 220, 220
406.05, 429.45, -55.95, 219, 219
406.65, 429.15, -56.1, 221, 220
406.35, 430.35, -55.35, 220, 220
407.25, 430.2, -54.75, 218, 219
407.25, 429, -54.75, 219, 219
407.1, 429.15, -54.9, 220, 219
406.95, 429.75, -53.55, 220, 220
406.95, 429.45, -54.3, 220, 220
408.3, 429.6, -53.4, 218, 218
406.5, 429.75, -54.75, 219, 219
405.3, 430.5, -55.2, 221, 221
406.05, 428.25, -55.5, 219, 219
406.95, 429, -55.2, 220, 220
406.35, 428.85, -55.65, 219, 220
406.05, 428.55, -54.3, 218, 218
407.1, 430.35, -55.65, 229, 230
407.25, 432.15, -55.2, 210, 209
405.9, 429.15, -54.9, 220, 220
406.05, 428.25, -55.2, 218, 219
407.55, 430.35, -54.9, 219, 219
406.35, 428.85, -55.35, 219, 219
405.9, 428.85, -55.35, 220, 220
406.5, 427.5, -55.2, 220, 221
405.9, 427.95, -54.15, 218, 218
407.55, 429.9, -56.1, 220, 220
407.7, 429.75, -55.5, 228, 230
406.05, 428.55, -56.25, 212, 210
406.35, 429.6, -54.6, 220, 220
407.1, 429.15, -55.35, 219, 219
406.5, 429.75, -55.2, 219, 219
406.65, 427.95, -54.6, 220, 220
405.75, 429, -56.7, 220, 220
407.1, 429.9, -54.9, 220, 220
406.65, 428.85, -54.6, 218, 219
407.55, 429.15, -55.65, 219, 219
405.6, 427.95, -56.1, 220, 220
407.1, 428.85, -54.15, 220, 221
408.15, 429, -55.5, 222, 222
406.65, 429.6, -55.35, 216, 216
403.95, 429.15, -54.9, 220, 221
406.65, 429.15, -54.6, 220, 219
407.85, 429.6, -55.35, 220, 219
405.6, 429.6, -55.35, 220, 221
407.55, 429.15, -55.65, 219, 219
406.5, 429, -55.5, 219, 218
407.1, 428.85, -53.85, 229, 230
406.65, 428.85, -55.35, 211, 210
406.65, 428.85, -55.65, 220, 220
405.6, 429.9, -53.85, 218, 218
406.5, 429.75, -55.2, 220, 220
405.9, 428.85, -55.35, 219, 219
407.55, 429.15, -56.1, 220, 221
406.95, 429.75, -56.25, 220, 220
405.3, 430.2, -56.7, 219, 218
406.5, 430.2, -56.7, 219, 220
407.25, 429.75, -54.75, 229, 229
407.55, 429.6, -55.35, 211, 211
405.9, 427.65, -55.65, 220, 220
408.75, 429.6, -55.35, 218, 218
406.05, 429.75, -55.5, 219, 219
407.55, 428.85, -56.1, 220, 220
406.65, 430.35, -56.1, 220, 220
407.55, 429.9, -54.9, 220, 220
407.25, 428.55, -57, 218, 219
406.05, 429.45, -54, 220, 220
407.55, 429.15, -54.9, 219, 219
406.05, 427.8, -55.5, 220, 221
407.1, 428.85, -54.6, 220, 220
407.1, 428.85, -55.35, 218, 218
406.95, 430.2, -55.2, 219, 220
407.7, 430.2, -55.5, 220, 220
407.1, 429.15, -54.9, 220, 219
407.55, 429.9, -56.4, 220, 220
406.35, 429.9, -55.65, 219, 219
406.35, 429.15, -55.35, 219, 219
406.35, 429.6, -55.65, 229, 233
406.65, 428.85, -55.35, 211, 206
406.65, 428.4, -55.65, 220, 220
405.6, 429.6, -55.65, 218, 218
408.15, 430.5, -55.2, 220, 220
405.9, 429.9, -55.35, 219, 219
407.7, 429, -55.5, 220, 220
406.35, 427.95, -54.6, 220, 220
406.05, 430.2, -55.5, 218, 218
407.1, 428.4, -56.1, 220, 220
406.65, 430.8, -55.65, 220, 221
405.9, 428.4, -55.35, 220, 219
405.15, 428.85, -54.9, 220, 220
406.95, 428.25, -55.5, 218, 218
408.3, 431.55, -55.65, 219, 219
405.9, 428.4, -54.6, 220, 220
406.65, 428.85, -53.4, 220, 220
406.95, 428.55, -57.45, 220, 220
407.85, 428.4, -54.9, 218, 218
407.7, 428.25, -55.5, 221, 220
405.15, 429.15, -55.35, 218, 218
406.05, 429, -54.3, 221, 221
408.15, 430.5, -55.2, 220, 220
406.05, 430.2, -54.75, 218, 218
407.1, 429.9, -54.6, 219, 219
407.1, 429.6, -54.6, 220, 220
407.55, 428.85, -54.9, 220, 220
407.1, 430.35, -54.9, 220, 220
408.15, 429, -55.95, 219, 219
405.6, 427.95, -55.35, 219, 219
407.25, 428.55, -55.5, 229, 230
407.1, 429.6, -53.4, 210, 209
406.95, 429.75, -57, 220, 221
407.1, 427.65, -54.9, 218, 218
407.7, 429.75, -54.75, 219, 220
406.65, 429.6, -55.65, 220, 220
406.65, 428.85, -54.6, 220, 220
408.3, 427.95, -56.1, 220, 220
407.25, 429, -54.75, 218, 218
405.9, 430.35, -55.35, 220, 220
407.55, 428.85, -54.6, 220, 222
407.1, 430.35, -54.6, 220, 217
407.55, 428.85, -56.1, 220, 221
407.85, 429.6, -55.35, 218, 218
408.15, 431.25, -55.2, 220, 219
407.7, 429.75, -54, 220, 220
407.7, 429.45, -54.3, 220, 220
405.3, 429, -56.7, 220, 220
406.5, 428.55, -54, 218, 219
406.65, 431.1, -56.85, 220, 221
405.3, 428.25, -55.5, 219, 218
406.35, 429.9, -55.35, 220, 220
407.85, 429.15, -54.6, 220, 220
407.85, 429.9, -54.9, 218, 218
406.65, 427.65, -54.6, 220, 220
406.95, 430.2, -56.25, 220, 220
405.3, 427.5, -55.5, 219, 219
405.75, 428.55, -54.3, 220, 220
406.65, 429.9, -55.35, 219, 218
405.6, 428.4, -55.35, 219, 219
406.05, 429.75, -55.2, 230, 231
406.5, 431.25, -55.2, 210, 209
406.65, 428.4, -56.85, 220, 220
406.5, 429, -54.3, 218, 218
406.95, 430.2, -54, 220, 221
407.1, 427.95, -55.35, 219, 219
407.85, 428.85, -55.65, 220, 221
406.95, 429, -54.3, 220, 220
408.15, 430.2, -55.5, 219, 218
406.35, 430.8, -56.85, 219, 220
407.1, 430.8, -54.9, 220, 223
406.5, 430.2, -55.2, 219, 216
407.25, 428.25, -54.75, 221, 221
407.55, 428.4, -54.9, 218, 218
405.75, 430.95, -55.95, 219, 219
406.05, 429.75, -55.5, 219, 219
407.25, 427.8, -54.75, 220, 221
405.9, 429.15, -54.9, 220, 220
406.65, 428.85, -53.4, 218, 219
405.9, 427.65, -56.4, 219, 219
407.55, 428.85, -55.35, 230, 231
406.05, 428.25, -54, 210, 208
406.05, 429, -56.25, 220, 220
407.55, 428.4, -54.15, 218, 218
405.6, 429.15, -55.35, 219, 219
407.1, 429.15, -55.35, 220, 220
406.95, 429.75, -55.5, 220, 219
407.55, 429.15, -54.15, 220, 221
407.55, 428.85, -54.9, 218, 218
406.95, 428.25, -54, 220, 219
408.45, 428.25, -56.25, 228, 230
407.55, 429.6, -54.9, 211, 209
